id,url,label,tweet,author,created_at,source_file,hasztag/canidate,tweet_clean,tweet_no_stop,tweet_base_no_stop
1.91623E+18,https://x.com/jan04345527/status/1916228935047680183,negatywny,"Pan Bodnar i Pan Korneluk grając na czas, grają na PiS. Brak rozliczenia, a tylko pozorne ruchy z zarzutami wobec polityków, są gierką dla ludu. Nie ma co liczyć na rozliczenie mafii PiS ani teraz ani po wyborze #Trzaskowski2025. Polski system prawny uniemożliwia to skutecznie.",jan04345527,Sat Apr 26 20:32:34 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025,"pan bodnar i pan korneluk grając na czas, grają na pis. brak rozliczenia, a tylko pozorne ruchy z zarzutami wobec polityków, są gierką dla ludu. nie ma co liczyć na rozliczenie mafi pis ani teraz ani po wyborze trzaskowski2025. polski system prawny uniemożliwia to skutecznie.","bodnar korneluk grając czas, grają pis. brak rozliczenia, pozorne ruchy zarzutami wobec polityków, gierką ludu. liczyć rozliczenie mafi pis wyborze trzaskowski2025. polski system prawny uniemożliwia skutecznie.","bodnar korneluk grać czas, grać pis. brak rozliczeć, pozorny ruch zarzut wobec polityk, gierka lud. liczyć rozliczenie mafi pis wybór trzaskowski2025. polski system prawny uniemożliwiać skutecznie."
1.91619E+18,https://x.com/M65206Krzysztof/status/1916194968953131112,negatywny,@krzysztofbrejza Wstyd i kompromitacja czyli @NawrockiKn w pigułce 👍 dlatego trzeba głosować na #Trzaskowski2025,M65206Krzysztof,Sat Apr 26 18:17:36 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025, wstyd i kompromitacja czyli w pigułce   dlatego trzeba głosować na trzaskowski2025,wstyd kompromitacja pigułce głosować trzaskowski2025,wstyd kompromitacja pigułka głosować trzaskowski2025
1.91814E+18,https://x.com/KhaoLakCafe/status/1918144857312317700,pozytywny,"@NawrockiKn @POTUS Aby bylo to jego ostatnie takie spotkanie. Polki i Polacy musza mądrze wybrac 18.05! #Trzaskowski2025  #wyboryprezydenckie   Jak widac, zło się czai tuż za rogiem!",KhaoLakCafe,Fri May 02 03:25:46 +0000 2025,tweets__WyboryPrezydenckie_20250505_115906.csv,tweets__WyboryPrezydenckie," aby bylo to jego ostatnie takie spotkanie. polki i polacy musza mądrze wybrac 18.05! trzaskowski2025 wyboryprezydenckie jak widac, zło się czai tuż za rogiem!","ostatnie spotkanie. polki polacy musza mądrze wybrac 18.05! trzaskowski2025 wyboryprezydenckie widac, zło czai tuż rogiem!","ostatni spotkanie. polka Polak musz mądrze wybrac 18. 05! trzaskowski2025 wyboryprezydencki widac, zło czaić tuż róg!"
1.91696E+18,https://x.com/mylasttape/status/1916964407571321115,pozytywny,@K_Stanowski  Najlepiej wykorzystane 90 sekund na końcu. Brawa. Brawa. Jeszcze raz brawa. #Wybory2025 #WyboryPrezydenckie2025 #debataprezydencka #debata,mylasttape,Mon Apr 28 21:15:04 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka, najlepiej wykorzystane 90 sekund na końcu. brawa. brawa. jeszcze raz brawa. wybory2025 wyboryprezydenckie2025 debataprezydencka debata,najlepiej wykorzystane 90 sekund końcu. brawa. brawa. brawa. wybory2025 wyboryprezydenckie2025 debataprezydencka debata,dobrze wykorzystać 90 sekunda koniec. brawo. brawo. brawo. wybory2025 wyboryprezydenckie2025 debataprezydencki debata
1.91564E+18,https://x.com/Lewica_News/status/1915639676628619301,pozytywny,Sondaż zaufania IBRiS dla Onetu: Kandydatka Lewicy na prezydenta zyskuje najwięcej  #Biejat2025|#ŁączyNasWięcej https://t.co/mWIIXhq7nZ,Lewica_News,Fri Apr 25 05:31:04 +0000 2025,tweets__Biejat2025_20250505_122318.csv,tweets__Biejat2025,sondaż zaufania ibris dla onetu: kandydatka lewicy na prezydenta zyskuje najwięcej biejat2025| łączynaswięcej ,sondaż zaufania ibris onetu: kandydatka lewicy prezydenta zyskuje najwięcej biejat2025| łączynaswięcej,sondaż zaufanie ibris onet: kandydatka lewica prezydent zyskować najwięcej biejat2025| łączynaswięcej
1.9154E+18,https://x.com/Rysiek04071893/status/1915397853918245166,pozytywny,"A nawiązując do poprzedniego wpisu. Nie znoszę narracji #Biejat2025  o rozdawnictwie mieszkań dla nierobów, o dojeżdżaniu przedsiębiorców i o całym tym socjalnym populizmie Lewicy. A mimo to – uważam, że właśnie ona powinna być jedyną realną alternatywą dla Trzaskowskiego w tych wyborach. W zdrowo myślącym, świadomym i wykształconym społeczeństwie tylko ktoś z tej dwójki w ogóle miałby szansę. W każdym razie - mój Głos ma #Trzaskowski2025",Rysiek04071893,Thu Apr 24 13:30:09 +0000 2025,tweets__Biejat2025_20250505_122318.csv,tweets__Biejat2025,"a nawiązując do poprzedniego wpisu. nie znoszę naracji biejat2025 o rozdawnictwie mieszkań dla nierobów, o dojeżdżaniu przedsiębiorców i o całym tym socjalnym populizmie lewicy. a mimo to – uważam, że właśnie ona powina być jedyną realną alternatywą dla trzaskowskiego w tych wyborach. w zdrowo myślącym, świadomym i wykształconym społeczeństwie tylko ktoś z tej dwójki w ogóle miałby szansę. w każdym razie - mój głos ma trzaskowski2025","nawiązując poprzedniego wpisu. znoszę naracji biejat2025 rozdawnictwie mieszkań nierobów, dojeżdżaniu przedsiębiorców całym socjalnym populizmie lewicy. – uważam, powina jedyną realną alternatywą trzaskowskiego wyborach. zdrowo myślącym, świadomym wykształconym społeczeństwie dwójki ogóle miałby szansę. każdym - głos trzaskowski2025","nawiązuć poprzedni wpis. znosić naracji biejat2025 rozdawnictwo mieszkanie nierób, dojeżdżać przedsiębiorca cały socjalny populizm lewica. – uważać, powina jedyny realny alternatywa trzaskowskiy wybory. zdrowo myśleć, świadomy wykształcoć społeczeństwo dwójka ogóle miałby szansa. każdy - głos trzaskowski2025"
1.91297E+18,https://x.com/BimTele/status/1912973125626511570,pozytywny,@bolfranciszka @ZandbergRAZEM @partiarazem Bardzo dobrze. #Zandberg2025,BimTele,Thu Apr 17 20:55:09 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025, bardzo dobrze. zandberg2025,dobrze. zandberg2025,dobrze. zandberg2025
1.91899E+18,https://x.com/JjSiuda/status/1918990958261063763,neutralny,#Nawrocki2025,JjSiuda,Sun May 04 11:27:52 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025,nawrocki2025,nawrocki2025
1.9169E+18,https://x.com/itabanita/status/1916897580237177218,pozytywny,@rzegrzxg #Senyszyn2025 jeszcze bedzie przepieknie jeszcze bedzie normalnie,itabanita,Mon Apr 28 16:49:32 +0000 2025,tweets__Senyszyn2025_20250505_110947.csv,tweets__Senyszyn2025, senyszyn2025 jeszcze bedzie przepieknie jeszcze bedzie normalnie,senyszyn2025 przepieknie normalnie,senyszyn2025 przepieknie normalnie
1.91932E+18,https://x.com/PolskiKomitet/status/1919321205619798337,negatywny,@GriegVonSeduce @K_Stanowski Buc polski kojarzy się z Trzaskowskim.,PolskiKomitet,Mon May 05 09:20:09 +0000 2025,tweets__Stanowski_replies_1919060346209198452_20250505_132724.csv,tweets__Stanowski, buc polski kojarzy się z trzaskowskim.,buc polski kojarzy trzaskowskim.,buc polski kojarzyć trzaskowski.
1.91875E+18,https://x.com/MariannaNowory1/status/1918745592001335642,pozytywny,Polonia amerykańska wita @NawrockiKn  #Nawrocki2025  #NawrockiPrezydent2025 https://t.co/CQElerIVcW,MariannaNowory1,Sat May 03 19:12:52 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025,polonia amerykańska wita nawrocki2025 nawrockiprezydent2025 ,polonia amerykańska wita nawrocki2025 nawrockiprezydent2025,polonia amerykański witać nawrocki2025 nawrockiprezydent2025
1.91623E+18,https://x.com/CM_tax/status/1916227717235712178,pozytywny,@HubnerrMax ❤️🇵🇱👌👍💪🙌👏 #Nawrocki_w_1_turze #NawrockiPrezydent2025 #Nawrocki2025,CM_tax,Sat Apr 26 20:27:44 +0000 2025,tweets__Nawrocki2025_20250505_121657.csv,tweets__Nawrocki2025,         nawrocki_w_1_turze nawrockiprezydent2025 nawrocki2025,nawrocki_w_1_turze nawrockiprezydent2025 nawrocki2025,nawrocki_w_1_turze nawrockiprezydent2025 nawrocki2025
1.90923E+18,https://x.com/Katarzy64103283/status/1909226890688102794,negatywny,"@KarolPopieramy Pajacującego kumpla bandytów, faszystów, bez górnych piątek ale z tytułem dr. @PatrykJaki też ma tytuł.",Katarzy64103283,Mon Apr 07 12:48:57 +0000 2025,tweets__Nawrocki_replies_1908581002517139924_20250505_132058.csv,tweets__Nawrocki," pajacującego kumpla bandytów, faszystów, bez górnych piątek ale z tytułem dr. też ma tytuł.","pajacującego kumpla bandytów, faszystów, górnych piątek tytułem dr. tytuł.","pajacujący kumpel bandyta, faszysta, górny piątek tytuł doktor. tytuł."
1.91878E+18,https://x.com/JjSiuda/status/1918780135286677973,neutralny,#Nawrocki2025,JjSiuda,Sat May 03 21:30:08 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025,nawrocki2025,nawrocki2025
1.91695E+18,https://x.com/xEndreQ/status/1916945068654571932,negatywny,"🗣️ Rafał Trzaskowski (PO) o Karolu Nawrockim: „Porzucił pan polską flagę, gdy zgasły światła.”(Trzaskowski przyniósł flagę, którą Nawrocki rzekomo zostawił po poprzedniej debacie.) #debata #debataprezydencka",xEndreQ,Mon Apr 28 19:58:14 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka,"  rafał trzaskowski (po) o karolu nawrockim: „porzucił pan polską flagę, gdy zgasły światła.”(trzaskowski przyniósł flagę, którą nawrocki rzekomo zostawił po poprzedniej debacie.) debata debataprezydencka","rafał trzaskowski (po) karolu nawrockim: „porzucił polską flagę, zgasły światła.”(trzaskowski przyniósł flagę, którą nawrocki rzekomo zostawił poprzedniej debacie.) debata debataprezydencka","rafał trzaskowski ( po ) karol nawrocki: „ porzucić polski flaga, zgasnąć światła.”(trzaskowski przynieść flaga, który nawrocki rzekomo zostawić poprzedni debata. ) debata debataprezydencki"
1.91223E+18,https://x.com/zayzolka/status/1912228224773337281,pozytywny,Tylko #Zandberg2025 zapewni poziom w tym kraju i spokój,zayzolka,Tue Apr 15 19:35:10 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025,tylko zandberg2025 zapewni poziom w tym kraju i spokój,zandberg2025 zapewni poziom kraju spokój,zandberg2025 zapewnić poziom kraj spokój
1.91692E+18,https://x.com/MiroslawBretner/status/1916923984148324808,negatywny,"&gt; @artbaroficjalny, patologia z tytułem doktora...  #debataprezydencka",MiroslawBretner,Mon Apr 28 18:34:27 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka,"&gt; , patologia z tytułem doktora. debataprezydencka","&gt; , patologia tytułem doktora. debataprezydencka","& gt;, patologia tytuł doktor. debataprezydencka"
1.91627E+18,https://x.com/monika_z/status/1916268176456765539,pozytywny,Tylko 51% #Trzaskowski2025 #TrzaskamyPierwsząTurę,monika_z,Sat Apr 26 23:08:30 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025,tylko 51% trzaskowski2025 trzaskamypierwsząturę,51% trzaskowski2025 trzaskamypierwsząturę,51 % trzaskowski2025 trzaskamypierwsząturę
1.91898E+18,https://x.com/Prof__Filutek/status/1918980444902592826,negatywny,"@SowaMarek Już nie macie co wymyślić, by uderzyć w #Nawrocki2025, to generujecie absurdalne tezy. Ale to nieskuteczne zabiegi, #KoalicjaOszustów, bo wasz Rafcio i tak przegra. Zwycięży silna, suwerenna i dumna Rzeczpospolita. Prymitywne 8* zostaną z wami, by wam przypominać, kim jesteście☝",Prof__Filutek,Sun May 04 10:46:05 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025," już nie macie co wymyślić, by uderzyć w nawrocki2025, to generujecie absurdalne tezy. ale to nieskuteczne zabiegi, koalicjaoszustów, bo wasz rafcio i tak przegra. zwycięży silna, suwerena i dumna rzeczpospolita. prymitywne 8* zostaną z wami, by wam przypominać, kim jesteście ","macie wymyślić, uderzyć nawrocki2025, generujecie absurdalne tezy. nieskuteczne zabiegi, koalicjaoszustów, rafcio przegra. zwycięży silna, suwerena dumna rzeczpospolita. prymitywne 8* zostaną wami, przypominać, kim jesteście","mieć wymyślić, uderzyć nawrocki2025, generujecie absurdalny teza. nieskuteczny zabieg, koalicjaoszust, rafcio przegrać. zwyciężyć silny, suweren dumny rzeczpospolita. prymitywny 8 * zostać wy, przypominać, kto jesteście"
1.91218E+18,https://x.com/AntoniJank83933/status/1912175888252244014,negatywny,"@gardener2794 @kalach444 Wyborca Brauna? #zandberg2025  Jebać neonazioli, antypolskie kurwy z AFD, FPÖ i Fidesz-u",AntoniJank83933,Tue Apr 15 16:07:12 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025," wyborca brauna? zandberg2025 jebać neonazioli, antypolskie kurwy z afd, fpö i fidesz-u","wyborca brauna? zandberg2025 jebać neonazioli, antypolskie kurwy afd, fpö fidesz-u","wyborca braun? zandberg2025 jebać neonaziol, antypolski kurwa afd, fpö fidesz - u"
1.9188E+18,https://x.com/forteca1969/status/1918800093697679729,negatywny,"@AntekGoldstein @JAREKH12 @MagdaBiejat Oczywiście że nie była. I nie zapraszam do dyskusji, bo nie ma o czym.",forteca1969,Sat May 03 22:49:26 +0000 2025,tweets__Biejat_replies_1918239998899310974_20250505_123744.csv,tweets__Biejat," oczywiście że nie była. i nie zapraszam do dyskusji, bo nie ma o czym.","oczywiście była. zapraszam dyskusji, czym.","oczywiście być. zapraszać dyskusja, co."
1.91709E+18,https://x.com/JSleczka/status/1917094587988062460,negatywny,"W następnych wyborach powinien zostać zwiększony próg dot. ilości podpisów. Nie ma miejsca w debacie publicznej na skandaliczne słowa @GrzegorzBraun_, antysemityzm i rasizm wylewa się z tego człowieka. #Prezydent2025 #Wybory2025 #debata #debatasuperexpress #debataprezydencka",JSleczka,Tue Apr 29 05:52:22 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka,"w następnych wyborach powinien zostać zwiększony próg dot. ilości podpisów. nie ma miejsca w debacie publicznej na skandaliczne słowa , antysemityzm i rasizm wylewa się z tego człowieka. prezydent2025 wybory2025 debata debatasuperexpres debataprezydencka","następnych wyborach zostać zwiększony próg dot. ilości podpisów. miejsca debacie publicznej skandaliczne słowa , antysemityzm rasizm wylewa człowieka. prezydent2025 wybory2025 debata debatasuperexpres debataprezydencka","następny wybory zostać zwiększyć próg dot. ilość podpis. miejsce debata publiczny skandaliczny słowo, antysemityzm rasizm wylewać człowiek. prezydent2025 wybory2025 debata debatasuperexpres debataprezydencki"
1.91899E+18,https://x.com/osice_p/status/1918989412890792217,pozytywny,@Nawrocki25 18 maja głosujemy na Karola Nawrockiego #Nawrocki2025 🇵🇱,osice_p,Sun May 04 11:21:43 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, 18 maja głosujemy na karola nawrockiego nawrocki2025  ,18 maja głosujemy karola nawrockiego nawrocki2025,18 maj głosować karol nawrockiego nawrocki2025
1.91621E+18,https://x.com/Dawid1214912/status/1916209896539689092,pozytywny,@GiertychRoman #Trzaskowski2025 chętnie wesprę koalicję!,Dawid1214912,Sat Apr 26 19:16:55 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025, trzaskowski2025 chętnie wesprę koalicję!,trzaskowski2025 chętnie wesprę koalicję!,trzaskowski2025 chętnie wespręć koalicja!
1.91919E+18,https://x.com/MekhiSpink54221/status/1919193805904912505,neutralny,"@K_Stanowski The accuracy from @DanielMorganX1 It’s clear that Followed his setups closely, After using his methods,",MekhiSpink54221,Mon May 05 00:53:54 +0000 2025,tweets__Stanowski_replies_1918955761368961146_20250505_132820.csv,tweets__Stanowski," the acuracy from it’s clear that folowed his setups closely, after using his methods,","the acuracy from it’s clear that folowed his setups closely, after using his methods,","the acuracy from it ’ s clear that folowed his setups closely, after using his methods,"
1.91922E+18,https://x.com/ArtKomosa/status/1919222861153099996,neutralny,@trzaskowski_ Kiedy Rafi mówi prawdę? https://t.co/tfz9bONBsD,ArtKomosa,Mon May 05 02:49:22 +0000 2025,tweets__Trzaskowski_replies_1919112911638909247_20250505_133320.csv,tweets__Trzaskowski, kiedy rafi mówi prawdę? ,rafi mówi prawdę?,rafi mówić prawda?
1.9191E+18,https://x.com/AmazingAisha3/status/1919102228083703923,pozytywny,@GiertychRoman Tylko Rafał Trzaskowski ❤️🤪   #Trzaskowski2025 #UkryteMieszkania https://t.co/T09HXfhdzr,AmazingAisha3,Sun May 04 18:50:01 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025, tylko rafał trzaskowski    trzaskowski2025 ukrytemieszkania ,rafał trzaskowski trzaskowski2025 ukrytemieszkania,rafał trzaskowski trzaskowski2025 ukrytemieszkać
1.9191E+18,https://x.com/Aniar1505/status/1919096063119536148,neutralny,@AnnaB9931589 @GrzegorzBraun_ Współczuję pani...,Aniar1505,Sun May 04 18:25:31 +0000 2025,tweets__Braun_replies_1919058425536749608_20250505_125826.csv,tweets__Braun, współczuję pani.,współczuję pani.,współczować pani.
1.89108E+18,https://x.com/TomaszCha6/status/1891076806674944091,negatywny,@Andruszkiewicz1 @Nawrocki25 Czy to jest konkurs fitness?? Może pokażesz jak wasz kandydat swój móżdżek trenuje.,TomaszCha6,Sun Feb 16 10:46:59 +0000 2025,tweets__Nawrocki_replies_1890484423528681746_20250505_132202.csv,tweets__Nawrocki, czy to jest konkurs fitnes? może pokażesz jak wasz kandydat swój móżdżek trenuje.,konkurs fitnes? pokażesz kandydat swój móżdżek trenuje.,konkurs fitnes? pokażesz kandydat swój móżdżek trenować.
1.91798E+18,https://x.com/PajakMarcel/status/1917979048514326826,pozytywny,"Dziękuję Jaworzno za tak wspaniałą frekwencję pomimo długiego weekendu majowego.   Pokazaliście, że niemożliwe nie istnieje!  18. Maja Jaworzno głosuje na Sławomira Mentzena!  #Mentzen2025 #MentzenDrugaTura https://t.co/bigwve7T54",PajakMarcel,Thu May 01 16:26:54 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,"dziękuję jaworzno za tak wspaniałą frekwencję pomimo długiego wekendu majowego. pokazaliście, że niemożliwe nie istnieje! 18. maja jaworzno głosuje na sławomira mentzena! mentzen2025 mentzendrugatura ","dziękuję jaworzno wspaniałą frekwencję długiego wekendu majowego. pokazaliście, niemożliwe istnieje! 18. maja jaworzno głosuje sławomira mentzena! mentzen2025 mentzendrugatura","dziękować jaworzno wspaniały frekwencja długiy wekend majowy. pokazaliście, niemożliwy istnieć! 18. maj jaworzno głosować sławomir mentzena! mentzen2025 mentzendrugatura"
1.91189E+18,https://x.com/mentatorr/status/1911894530577641920,negatywny,Jak po tej debacie poparcie nie skoczy to już kurwa nie wiem co Adison mógłby jeszcze zrobić  #zandberg2025 https://t.co/cRdWwghXeC,mentatorr,Mon Apr 14 21:29:12 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025,jak po tej debacie poparcie nie skoczy to już kurwa nie wiem co adison mógłby jeszcze zrobić zandberg2025 ,debacie poparcie skoczy kurwa wiem adison mógłby zrobić zandberg2025,debata poparcie skoczyć kurwa wiedzieć adison móc by zrobić zandberg2025
1.91904E+18,https://x.com/Grazyna08258329/status/1919041246825234649,pozytywny,"@WDanowski Waldku,pięknie dziękuję. Na Ciebie jak zawsze można liczyć👍🤗 Kto wysłucha,podaje dalej-niech się niesie! @NawrockiKn #Nawrocki2025 🇵🇱❤️🇵🇱❤️",Grazyna08258329,Sun May 04 14:47:41 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025," waldku,pięknie dziękuję. na ciebie jak zawsze można liczyć   kto wysłucha,podaje dalej-niech się niesie! nawrocki2025     ","waldku,pięknie dziękuję. liczyć wysłucha,podaje dalej-niech niesie! nawrocki2025","waldek, pięknie dziękować. liczyć wysłuchać, podawać daleko - niech nieść! nawrocki2025"
1.91585E+18,https://x.com/Joanna_Jarosz_/status/1915848204785996276,neutralny,@marek_e_n @IwonaZywko @Jolantajaw @szymon_holownia 🎯 #Hołownia2025,Joanna_Jarosz_,Fri Apr 25 19:19:41 +0000 2025,tweets__Holownia2025_20250505_121943.csv,tweets__Holownia2025,   hołownia2025,hołownia2025,hołownia2025
1.91871E+18,https://x.com/Filip7256333937/status/1918708595849368056,neutralny,@Mundungus2000 @MattheusPolonus @MagdaBiejat Czerwonych ?,Filip7256333937,Sat May 03 16:45:51 +0000 2025,tweets__Biejat_replies_1918239998899310974_20250505_123744.csv,tweets__Biejat, czerwonych ?,czerwonych ?,czerwony?
1.91909E+18,https://x.com/MWzgorz/status/1919094210596139042,neutralny,"Nie ma zmarnowanych głosów, są zmarnowane szanse. #Braun2025 #GrzegorzBraun2025 #Wybory2025 #WyboryPrezydenckie2025",MWzgorz,Sun May 04 18:18:09 +0000 2025,tweets__Braun2025_20250505_114232.csv,tweets__Braun2025,"nie ma zmarnowanych głosów, są zmarnowane szanse. braun2025 grzegorzbraun2025 wybory2025 wyboryprezydenckie2025","zmarnowanych głosów, zmarnowane szanse. braun2025 grzegorzbraun2025 wybory2025 wyboryprezydenckie2025","zmarnować głos, zmarnować szansa. braun2025 grzegorzbraun2025 wybory2025 wyboryprezydenckie2025"
1.91908E+18,https://x.com/Anetta85378687/status/1919075631003816097,negatywny,"@SwiadomyWodnik Dochodowy zwłaszcza dla pośredników Ukr. i docelowo kogo? Kto wymyśla preteksty, żeby wojna ciągnęła się w nieskończoność? I dalej - ""im ten miś droższy, tym...a my jako główni konsultanci mamy ""x"" procent"". Oni to wszystko DOSTAJĄ!!! Czyżby spłata dot. 447? DOŚĆ tego! #braun2025",Anetta85378687,Sun May 04 17:04:19 +0000 2025,tweets__Braun2025_20250505_114232.csv,tweets__Braun2025," dochodowy zwłaszcza dla pośredników ukr. i docelowo kogo? kto wymyśla preteksty, żeby wojna ciągnęła się w nieskończoność? i dalej - ""im ten miś droższy, tym.a my jako główni konsultanci mamy ""x"" procent"". oni to wszystko dostają! czyżby spłata dot. 47? dość tego! braun2025","dochodowy zwłaszcza pośredników ukr. docelowo kogo? wymyśla preteksty, wojna ciągnęła nieskończoność? dalej - ""im miś droższy, tym.a główni konsultanci ""x"" procent"". dostają! czyżby spłata dot. 47? tego! braun2025","dochodowy zwłaszcza pośrednik ukr. docelowo kto? wymyślać pretekst, wojna ciągnąć nieskończoność? daleko - "" on miś droższy, tym.a główny konsultant "" x "" procent "". dostać! czyżby spłata dot. 47? to! braun2025"
1.91824E+18,https://x.com/Oskar_Jurek_/status/1918236540913832123,pozytywny,"@SliwkaAndrzej @pisorgpl @NawrockiKn Wyborem oczywistym jest Sławomir Mentzen wraz z programem #Mentzen2025. Sławek jest gwarancją nie kłaniania się żadnemu wielkiemu państwu oraz nie potrzebuje takowego poparcia, jedynym poparciem jakie musi mieć prezydent Polski to poparcie Polek i Polaków.",Oskar_Jurek_,Fri May 02 09:30:05 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025," wyborem oczywistym jest sławomir mentzen wraz z programem mentzen2025. sławek jest gwarancją nie kłaniania się żadnemu wielkiemu państwu oraz nie potrzebuje takowego poparcia, jedynym poparciem jakie musi mieć prezydent polski to poparcie polek i polaków.","wyborem oczywistym sławomir mentzen wraz programem mentzen2025. sławek gwarancją kłaniania żadnemu wielkiemu państwu potrzebuje takowego poparcia, jedynym poparciem mieć prezydent polski poparcie polek polaków.","wybór oczywisty Sławomir mentzen wraz program mentzen2025. sławka gwarancja kłaniać żaden wielkiy państwo potrzebować takowy poparcie, jedyny poparcie mieć prezydent polski poparcie poleka polaków."
1.91908E+18,https://x.com/MJanyska/status/1919083147267883031,pozytywny,W Lublinie tłumy na spotkaniu z #Trzaskowski2025🇵🇱✌️ #WygraCałaPolska https://t.co/Fhvs1rzfBQ,MJanyska,Sun May 04 17:34:11 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025,w lublinie tłumy na spotkaniu z trzaskowski2025   wygracałapolska ,lublinie tłumy spotkaniu trzaskowski2025 wygracałapolska,Lublin tłum spotkanie trzaskowski2025 wygracałapolska
1.91799E+18,https://x.com/HaniaG88/status/1917985137926783385,pozytywny,"Sport to zdrowie 🏃‍♀️  Dzięki niemu jesteśmy silniejsi i lepiej się czujemy 👍 A Polska będzie silna, bogata i bezpieczna dzięki Sławomirowi Mentzenowi 🤝 Dlatego 18 maja głosujemy na Sławomira Mentzena 🇵🇱  #Mentzen2025 🇵🇱 @SlawomirMentzen @KONFEDERACJA_ @RuchNarodowy  @KobietyKonfeder",HaniaG88,Thu May 01 16:51:05 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,"sport to zdrowie   dzięki niemu jesteśmy silniejsi i lepiej się czujemy   a polska będzie silna, bogata i bezpieczna dzięki sławomirowi mentzenowi   dlatego 18 maja głosujemy na sławomira mentzena   mentzen2025   ","sport zdrowie dzięki jesteśmy silniejsi lepiej czujemy polska silna, bogata bezpieczna dzięki sławomirowi mentzenowi 18 maja głosujemy sławomira mentzena mentzen2025","sport zdrowie dzięki być silniejsi dobrze czuć polski silny, bogaty bezpieczny dzięki sławomir mentzen 18 maj głosować sławomir mentzena mentzen2025"
1.91676E+18,https://x.com/Lewica_News/status/1916759067604767075,neutralny,📈 #Biejat2025  ___ https://t.co/E2xqk3j2Gy https://t.co/V0PLcaqv4q,Lewica_News,Mon Apr 28 07:39:08 +0000 2025,tweets__Biejat2025_20250505_114449.csv,tweets__Biejat2025,  biejat2025 _ ,biejat2025 _,biejat2025 _
1.91872E+18,https://x.com/Ren4ta_H/status/1918723230849786328,pozytywny,@ANNAdust107 Ma talent do zjednywania sobie ludzi. Świetne zdjęcia  #Nawrocki2025,Ren4ta_H,Sat May 03 17:44:01 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, ma talent do zjednywania sobie ludzi. świetne zdjęcia nawrocki2025,talent zjednywania ludzi. świetne zdjęcia nawrocki2025,talent zjednywać człowiek. świetny zdjęcie nawrocki2025
1.91332E+18,https://x.com/mlodziwpolityc/status/1913323124013060408,neutralny,O 22:00 wyliczyliśmy średnią sondażową ostatnich sond publicznych oraz wyliczyliśmy ilość Koalicyjnych mandatów! Wyniki są zaskakujące. #Wybory2025  #wyboryprezydenckie  #Prezydent2025  #PolitykaNaDeser https://t.co/Z2BfWEWk8t,mlodziwpolityc,Fri Apr 18 20:05:55 +0000 2025,tweets__WyboryPrezydenckie_20250505_122611.csv,tweets__WyboryPrezydenckie,o 2:0 wyliczyliśmy średnią sondażową ostatnich sond publicznych oraz wyliczyliśmy ilość koalicyjnych mandatów! wyniki są zaskakujące. wybory2025 wyboryprezydenckie prezydent2025 politykanadeser ,2:0 wyliczyliśmy średnią sondażową ostatnich sond publicznych wyliczyliśmy ilość koalicyjnych mandatów! wyniki zaskakujące. wybory2025 wyboryprezydenckie prezydent2025 politykanadeser,2:0 wyliczyć być średni sondażowy ostatni sonda publiczny wyliczyć być ilość koalicyjny mandat! wynik zaskakujący. wybory2025 wyboryprezydencki prezydent2025 politykanadeser
